State,Filed_week_ended,Initial_Claims,Reflecting_Week_Ended,Continued_Claims,Covered_Employment,Insured_Unemployment_Rate
Louisiana,7/13/19,"2,410",7/6/19,"17,408","1,887,439",0.92
Louisiana,7/20/19,"2,349",7/13/19,"17,688","1,887,439",0.94
Louisiana,7/27/19,"2,022",7/20/19,"17,740","1,887,439",0.94
Louisiana,8/3/19,"2,126",7/27/19,"18,179","1,887,439",0.96
Louisiana,8/10/19,"2,081",8/3/19,"17,513","1,887,439",0.93
Louisiana,8/17/19,"1,994",8/10/19,"16,787","1,887,439",0.89
Louisiana,8/24/19,"1,972",8/17/19,"16,141","1,887,439",0.86
Louisiana,8/31/19,"1,881",8/24/19,"15,678","1,887,439",0.83
Louisiana,9/7/19,"1,683",8/31/19,"15,215","1,887,439",0.81
Louisiana,9/14/19,"1,806",9/7/19,"14,792","1,887,439",0.78
Louisiana,9/21/19,"1,653",9/14/19,"14,515","1,887,439",0.77
Louisiana,9/28/19,"1,612",9/21/19,"14,054","1,887,439",0.74
Louisiana,10/5/19,"1,961",9/28/19,"14,153","1,887,439",0.75
Louisiana,10/12/19,"2,069",10/5/19,"13,420","1,890,973",0.71
Louisiana,10/19/19,"1,792",10/12/19,"13,383","1,890,973",0.71
Louisiana,10/26/19,"1,867",10/19/19,"13,445","1,890,973",0.71
Louisiana,11/2/19,"1,762",10/26/19,"13,852","1,890,973",0.73
Louisiana,11/9/19,"2,272",11/2/19,"13,410","1,890,973",0.71
Louisiana,11/16/19,"2,102",11/9/19,"13,675","1,890,973",0.72
Louisiana,11/23/19,"1,903",11/16/19,"13,955","1,890,973",0.74
Louisiana,11/30/19,"1,507",11/23/19,"14,451","1,890,973",0.76
Louisiana,12/7/19,"2,448",11/30/19,"14,563","1,890,973",0.77
Louisiana,12/14/19,"2,227",12/7/19,"14,705","1,890,973",0.78
Louisiana,12/21/19,"2,218",12/14/19,"15,358","1,890,973",0.81
Louisiana,12/28/19,"1,469",12/21/19,"15,270","1,890,973",0.81
Louisiana,1/4/20,"1,658",12/28/19,"16,553","1,890,973",0.88
Louisiana,1/11/20,"2,521",1/4/20,"15,957","1,892,522",0.84
Louisiana,1/18/20,"2,008",1/11/20,"16,076","1,892,522",0.85
Louisiana,1/25/20,"1,878",1/18/20,"15,500","1,892,522",0.82
Louisiana,2/1/20,"2,058",1/25/20,"16,189","1,892,522",0.86
Louisiana,2/8/20,"1,805",2/1/20,"15,051","1,892,522",0.8
Louisiana,2/15/20,"1,739",2/8/20,"15,057","1,892,522",0.8
Louisiana,2/22/20,"1,798",2/15/20,"14,640","1,892,522",0.77
Louisiana,2/29/20,"1,509",2/22/20,"15,289","1,892,522",0.81
Louisiana,3/7/20,"1,698",2/29/20,"14,199","1,892,522",0.75
Louisiana,3/14/20,"2,255",3/7/20,"13,987","1,892,522",0.74
Louisiana,3/21/20,"72,438",3/14/20,"14,143","1,892,522",0.75
Louisiana,3/28/20,"97,400",3/21/20,"58,027","1,892,522",3.07
Louisiana,4/4/20,"100,621",3/28/20,"116,690","1,892,522",6.17
Louisiana,4/11/20,"79,653",4/4/20,"217,532","1,891,334",11.5
Louisiana,4/18/20,"91,923",4/11/20,"246,296","1,891,334",13.02
Louisiana,4/25/20,"66,141",4/18/20,"300,657","1,891,334",15.9
Louisiana,5/2/20,"50,941",4/25/20,"310,013","1,891,334",16.39
Louisiana,5/9/20,"40,125",5/2/20,"325,136","1,891,334",17.19
Maine,1/5/19,"1,823",12/29/18,"7,349","595,363",1.23
Maine,1/12/19,"1,637",1/5/19,"8,445","596,934",1.41
Maine,1/19/19,"1,011",1/12/19,"8,155","596,934",1.37
Maine,1/26/19,904,1/19/19,"8,247","596,934",1.38
Maine,2/2/19,929,1/26/19,"8,778","596,934",1.47
Maine,2/9/19,746,2/2/19,"8,671","596,934",1.45
Maine,2/16/19,608,2/9/19,"8,696","596,934",1.46
Maine,2/23/19,597,2/16/19,"8,645","596,934",1.45
Maine,3/2/19,743,2/23/19,"9,003","596,934",1.51
Maine,3/9/19,710,3/2/19,"8,510","596,934",1.43
Maine,3/16/19,619,3/9/19,"8,493","596,934",1.42
Maine,3/23/19,561,3/16/19,"8,166","596,934",1.37
Maine,3/30/19,676,3/23/19,"8,353","596,934",1.4
Maine,4/6/19,739,3/30/19,"7,613","596,934",1.28
Maine,4/13/19,711,4/6/19,"7,191","598,159",1.2
Maine,4/20/19,688,4/13/19,"6,947","598,159",1.16
Maine,4/27/19,720,4/20/19,"6,734","598,159",1.13
Maine,5/4/19,573,4/27/19,"6,045","598,159",1.01
Maine,5/11/19,464,5/4/19,"5,383","598,159",0.9
Maine,5/18/19,528,5/11/19,"4,932","598,159",0.82
Maine,5/25/19,476,5/18/19,"4,771","598,159",0.8
Maine,6/1/19,351,5/25/19,"4,312","598,159",0.72
Maine,6/8/19,520,6/1/19,"4,327","598,159",0.72
Maine,6/15/19,437,6/8/19,"3,988","598,159",0.67
Maine,6/22/19,536,6/15/19,"4,096","598,159",0.68
Maine,6/29/19,531,6/22/19,"3,966","598,159",0.66
Maine,7/6/19,441,6/29/19,"3,783","598,159",0.63
Maine,7/13/19,708,7/6/19,"4,301","600,187",0.72
Maine,7/20/19,493,7/13/19,"4,025","600,187",0.67
Maine,7/27/19,565,7/20/19,"4,072","600,187",0.68
Maine,8/3/19,466,7/27/19,"3,817","600,187",0.64
Maine,8/10/19,447,8/3/19,"3,779","600,187",0.63
Maine,8/17/19,363,8/10/19,"3,680","600,187",0.61
Maine,8/24/19,350,8/17/19,"3,613","600,187",0.6
Maine,8/31/19,388,8/24/19,"3,405","600,187",0.57
Maine,9/7/19,388,8/31/19,"3,096","600,187",0.52
Maine,9/14/19,414,9/7/19,"2,966","600,187",0.49
Maine,9/21/19,382,9/14/19,"2,965","600,187",0.49
Maine,9/28/19,367,9/21/19,"2,910","600,187",0.48
Maine,10/5/19,414,9/28/19,"2,960","600,187",0.49
Maine,10/12/19,480,10/5/19,"3,022","601,875",0.5
Maine,10/19/19,419,10/12/19,"2,938","601,875",0.49
Maine,10/26/19,660,10/19/19,"3,213","601,875",0.53
Maine,11/2/19,721,10/26/19,"3,310","601,875",0.55
Maine,11/9/19,839,11/2/19,"3,426","601,875",0.57
Maine,11/16/19,785,11/9/19,"3,860","601,875",0.64
Maine,11/23/19,944,11/16/19,"4,379","601,875",0.73
Maine,11/30/19,732,11/23/19,"4,550","601,875",0.76
Maine,12/7/19,"1,351",11/30/19,"5,383","601,875",0.89
Maine,12/14/19,"1,304",12/7/19,"5,657","601,875",0.94
Maine,12/21/19,"1,123",12/14/19,"5,763","601,875",0.96
Maine,12/28/19,985,12/21/19,"5,900","601,875",0.98
Maine,1/4/20,"1,663",12/28/19,"7,828","601,875",1.3
Maine,1/11/20,"1,561",1/4/20,"7,832","602,736",1.3
Maine,1/18/20,959,1/11/20,"8,661","602,736",1.44
Maine,1/25/20,944,1/18/20,"8,457","602,736",1.4
Maine,2/1/20,881,1/25/20,"8,916","602,736",1.48
Maine,2/8/20,702,2/1/20,"8,809","602,736",1.46
Maine,2/15/20,790,2/8/20,"8,896","602,736",1.48
Maine,2/22/20,737,2/15/20,"8,624","602,736",1.43
Maine,2/29/20,862,2/22/20,"9,007","602,736",1.49
Maine,3/7/20,715,2/29/20,"8,739","602,736",1.45
Maine,3/14/20,634,3/7/20,"8,451","602,736",1.4
Maine,3/21/20,"21,459",3/14/20,"8,703","602,736",1.44
Maine,3/28/20,"23,770",3/21/20,"21,967","602,736",3.64
Maine,4/4/20,"30,910",3/28/20,"41,339","602,736",6.86
Maine,4/11/20,"13,488",4/4/20,"55,723","603,932",9.23
Maine,4/18/20,"11,769",4/11/20,"66,525","603,932",11.02
Maine,4/25/20,"7,661",4/18/20,"73,141","603,932",12.11
Maine,5/2/20,"16,113",4/25/20,"76,773","603,932",12.71
Maine,5/9/20,"10,386",5/2/20,"87,280","603,932",14.45
Maryland,1/5/19,"4,467",12/29/18,"33,251","2,515,703",1.32
Maryland,1/12/19,"5,297",1/5/19,"32,480","2,526,008",1.29
Maryland,1/19/19,"4,735",1/12/19,"32,879","2,526,008",1.3
Maryland,1/26/19,"4,079",1/19/19,"33,817","2,526,008",1.34
Maryland,2/2/19,"3,704",1/26/19,"34,359","2,526,008",1.36
Maryland,2/9/19,"3,134",2/2/19,"33,439","2,526,008",1.32
Maryland,2/16/19,"3,162",2/9/19,"32,645","2,526,008",1.29
Maryland,2/23/19,"2,551",2/16/19,"32,382","2,526,008",1.28
Maryland,3/2/19,"2,730",2/23/19,"32,168","2,526,008",1.27
Maryland,3/9/19,"2,885",3/2/19,"31,246","2,526,008",1.24
Maryland,3/16/19,"2,593",3/9/19,"30,617","2,526,008",1.21
Maryland,3/23/19,"2,923",3/16/19,"28,913","2,526,008",1.14
Maryland,3/30/19,"2,396",3/23/19,"28,207","2,526,008",1.12
Maryland,4/6/19,"2,482",3/30/19,"26,559","2,526,008",1.05
Maryland,4/13/19,"2,780",4/6/19,"25,494","2,535,812",1.01
Maryland,4/20/19,"3,257",4/13/19,"24,780","2,535,812",0.98
Maryland,4/27/19,"2,532",4/20/19,"25,013","2,535,812",0.99
Maryland,5/4/19,"2,435",4/27/19,"23,732","2,535,812",0.94
Maryland,5/11/19,"2,503",5/4/19,"23,197","2,535,812",0.91
Maryland,5/18/19,"2,712",5/11/19,"21,892","2,535,812",0.86
Maryland,5/25/19,"3,174",5/18/19,"24,632","2,535,812",0.97
Maryland,6/1/19,"2,630",5/25/19,"25,059","2,535,812",0.99
Maryland,6/8/19,"3,060",6/1/19,"25,252","2,535,812",1
Maryland,6/15/19,"3,360",6/8/19,"25,397","2,535,812",1
Maryland,6/22/19,"5,100",6/15/19,"25,762","2,535,812",1.02
Maryland,6/29/19,"3,897",6/22/19,"27,803","2,535,812",1.1
Maryland,7/6/19,"3,155",6/29/19,"28,630","2,535,812",1.13
Maryland,7/13/19,"3,102",7/6/19,"29,481","2,542,023",1.16
Maryland,7/20/19,"2,900",7/13/19,"28,817","2,542,023",1.13
Maryland,7/27/19,"2,757",7/20/19,"28,894","2,542,023",1.14
Maryland,8/3/19,"3,175",7/27/19,"28,805","2,542,023",1.13
Maryland,8/10/19,"3,101",8/3/19,"28,987","2,542,023",1.14
Maryland,8/17/19,"2,800",8/10/19,"29,301","2,542,023",1.15
Maryland,8/24/19,"2,706",8/17/19,"28,962","2,542,023",1.14
Maryland,8/31/19,"2,513",8/24/19,"28,495","2,542,023",1.12
Maryland,9/7/19,"2,502",8/31/19,"26,541","2,542,023",1.04
Maryland,9/14/19,"2,621",9/7/19,"23,672","2,542,023",0.93
Maryland,9/21/19,"2,469",9/14/19,"23,084","2,542,023",0.91
Maryland,9/28/19,"2,565",9/21/19,"22,826","2,542,023",0.9
Maryland,10/5/19,"2,678",9/28/19,"21,017","2,542,023",0.83
Maryland,10/12/19,"2,873",10/5/19,"21,072","2,547,265",0.83
Maryland,10/19/19,"2,502",10/12/19,"21,097","2,547,265",0.83
Maryland,10/26/19,"2,768",10/19/19,"21,327","2,547,265",0.84
Maryland,11/2/19,"2,872",10/26/19,"21,654","2,547,265",0.85
Maryland,11/9/19,"3,242",11/2/19,"21,922","2,547,265",0.86
Maryland,11/16/19,"2,803",11/9/19,"22,346","2,547,265",0.88
Maryland,11/23/19,"3,007",11/16/19,"22,771","2,547,265",0.89
Maryland,11/30/19,"2,951",11/23/19,"22,187","2,547,265",0.87
Maryland,12/7/19,"4,055",11/30/19,"24,529","2,547,265",0.96
Maryland,12/14/19,"3,476",12/7/19,"24,063","2,547,265",0.94
Maryland,12/21/19,"4,706",12/14/19,"24,682","2,547,265",0.97
Maryland,12/28/19,"6,222",12/21/19,"25,879","2,547,265",1.02
Maryland,1/4/20,"3,997",12/28/19,"30,571","2,547,265",1.2
Maryland,1/11/20,"4,627",1/4/20,"31,292","2,549,408",1.23
Maryland,1/18/20,"3,739",1/11/20,"29,203","2,549,408",1.15
Maryland,1/25/20,"3,283",1/18/20,"29,231","2,549,408",1.15
Maryland,2/1/20,"3,203",1/25/20,"29,788","2,549,408",1.17
Maryland,2/8/20,"3,150",2/1/20,"29,342","2,549,408",1.15
Maryland,2/15/20,"3,048",2/8/20,"29,219","2,549,408",1.15
Maryland,2/22/20,"2,700",2/15/20,"29,095","2,549,408",1.14
Maryland,2/29/20,"2,626",2/22/20,"28,412","2,549,408",1.11
Maryland,3/7/20,"2,675",2/29/20,"28,068","2,549,408",1.1
Maryland,3/14/20,"3,864",3/7/20,"27,046","2,549,408",1.06
Maryland,3/21/20,"42,981",3/14/20,"26,467","2,549,408",1.04
Maryland,3/28/20,"85,317",3/21/20,"47,973","2,549,408",1.88
Maryland,4/4/20,"109,496",3/28/20,"92,112","2,549,408",3.61
Maryland,4/11/20,"62,904",4/4/20,"160,906","2,555,073",6.3
Maryland,4/18/20,"48,495",4/11/20,"201,432","2,555,073",7.88
Maryland,4/25/20,"37,935",4/18/20,"224,260","2,555,073",8.78
Maryland,5/2/20,"63,253",4/25/20,"226,972","2,555,073",8.88
Maryland,5/9/20,"45,485",5/2/20,"254,473","2,555,073",9.96
Massachusetts,1/5/19,"10,252",12/29/18,"79,688","3,501,425",2.28
Massachusetts,1/12/19,"8,910",1/5/19,"80,205","3,513,404",2.28
Massachusetts,1/19/19,"7,194",1/12/19,"79,684","3,513,404",2.27
Massachusetts,1/26/19,"6,581",1/19/19,"80,947","3,513,404",2.3
Massachusetts,2/2/19,"5,953",1/26/19,"82,169","3,513,404",2.34
Massachusetts,2/9/19,"5,626",2/2/19,"81,423","3,513,404",2.32
Massachusetts,2/16/19,"5,015",2/9/19,"81,390","3,513,404",2.32
Massachusetts,2/23/19,"9,298",2/16/19,"81,310","3,513,404",2.31
Massachusetts,3/2/19,"5,102",2/23/19,"87,694","3,513,404",2.5
Massachusetts,3/9/19,"4,809",3/2/19,"80,661","3,513,404",2.3
Massachusetts,3/16/19,"4,354",3/9/19,"79,574","3,513,404",2.26
Massachusetts,3/23/19,"4,301",3/16/19,"78,594","3,513,404",2.24
Massachusetts,3/30/19,"3,711",3/23/19,"77,330","3,513,404",2.2
Massachusetts,4/6/19,"4,296",3/30/19,"70,991","3,513,404",2.02
Massachusetts,4/13/19,"4,465",4/6/19,"64,489","3,522,163",1.83
Massachusetts,4/20/19,"11,276",4/13/19,"59,708","3,522,163",1.7
Massachusetts,4/27/19,"4,644",4/20/19,"63,183","3,522,163",1.79
Massachusetts,5/4/19,"4,297",4/27/19,"55,673","3,522,163",1.58
Massachusetts,5/11/19,"4,067",5/4/19,"51,771","3,522,163",1.47
Massachusetts,5/18/19,"4,745",5/11/19,"50,324","3,522,163",1.43
Massachusetts,5/25/19,"4,529",5/18/19,"49,699","3,522,163",1.41
Massachusetts,6/1/19,"3,797",5/25/19,"49,765","3,522,163",1.41
Massachusetts,6/8/19,"4,443",6/1/19,"49,537","3,522,163",1.41
Massachusetts,6/15/19,"4,615",6/8/19,"49,062","3,522,163",1.39
Massachusetts,6/22/19,"9,275",6/15/19,"49,746","3,522,163",1.41
Massachusetts,6/29/19,"6,964",6/22/19,"55,654","3,522,163",1.58
Massachusetts,7/6/19,"5,747",6/29/19,"55,823","3,522,163",1.58
Massachusetts,7/13/19,"4,905",7/6/19,"59,033","3,535,875",1.67
Massachusetts,7/20/19,"4,326",7/13/19,"56,826","3,535,875",1.61
Massachusetts,7/27/19,"3,903",7/20/19,"57,247","3,535,875",1.62
Massachusetts,8/3/19,"4,193",7/27/19,"57,903","3,535,875",1.64
Massachusetts,8/10/19,"4,536",8/3/19,"56,957","3,535,875",1.61
Massachusetts,8/17/19,"4,039",8/10/19,"56,914","3,535,875",1.61
Massachusetts,8/24/19,"4,036",8/17/19,"56,457","3,535,875",1.6
Massachusetts,8/31/19,"4,025",8/24/19,"56,130","3,535,875",1.59
Massachusetts,9/7/19,"4,255",8/31/19,"51,369","3,535,875",1.45
Massachusetts,9/14/19,"4,028",9/7/19,"47,123","3,535,875",1.33
Massachusetts,9/21/19,"3,774",9/14/19,"44,821","3,535,875",1.27
Massachusetts,9/28/19,"3,672",9/21/19,"44,648","3,535,875",1.26
Massachusetts,10/5/19,"4,378",9/28/19,"45,073","3,535,875",1.27
Massachusetts,10/12/19,"4,560",10/5/19,"44,168","3,546,144",1.25
Massachusetts,10/19/19,"4,139",10/12/19,"43,830","3,546,144",1.24
Massachusetts,10/26/19,"4,683",10/19/19,"44,131","3,546,144",1.24
Massachusetts,11/2/19,"5,129",10/26/19,"45,030","3,546,144",1.27
Massachusetts,11/9/19,"6,217",11/2/19,"44,786","3,546,144",1.26
Massachusetts,11/16/19,"5,397",11/9/19,"46,300","3,546,144",1.31
Massachusetts,11/23/19,"6,452",11/16/19,"48,610","3,546,144",1.37
Massachusetts,11/30/19,"6,142",11/23/19,"50,099","3,546,144",1.41
Massachusetts,12/7/19,"10,239",11/30/19,"54,340","3,546,144",1.53
Massachusetts,12/14/19,"9,017",12/7/19,"58,027","3,546,144",1.64
Massachusetts,12/21/19,"9,284",12/14/19,"61,381","3,546,144",1.73
Massachusetts,12/28/19,"13,251",12/21/19,"64,273","3,546,144",1.81
Massachusetts,1/4/20,"9,464",12/28/19,"76,528","3,546,144",2.16
Massachusetts,1/11/20,"8,784",1/4/20,"79,521","3,557,761",2.24
Massachusetts,1/18/20,"6,940",1/11/20,"75,076","3,557,761",2.11
Massachusetts,1/25/20,"6,022",1/18/20,"75,529","3,557,761",2.12
Massachusetts,2/1/20,"5,523",1/25/20,"76,927","3,557,761",2.16
Massachusetts,2/8/20,"5,878",2/1/20,"76,492","3,557,761",2.15
Massachusetts,2/15/20,"5,393",2/8/20,"76,912","3,557,761",2.16
Massachusetts,2/22/20,"9,264",2/15/20,"77,091","3,557,761",2.17
Massachusetts,2/29/20,"4,865",2/22/20,"83,220","3,557,761",2.34
Massachusetts,3/7/20,"4,712",2/29/20,"75,552","3,557,761",2.12
Massachusetts,3/14/20,"7,449",3/7/20,"74,336","3,557,761",2.09
Massachusetts,3/21/20,"148,452",3/14/20,"83,127","3,557,761",2.34
Massachusetts,3/28/20,"181,423",3/21/20,"183,105","3,557,761",5.15
Massachusetts,4/4/20,"139,647",3/28/20,"310,211","3,557,761",8.72
Massachusetts,4/11/20,"103,813",4/4/20,"361,600","3,568,892",10.13
Massachusetts,4/18/20,"80,969",4/11/20,"467,552","3,568,892",13.1
Massachusetts,4/25/20,"71,358",4/18/20,"532,508","3,568,892",14.92
Massachusetts,5/2/20,"55,884",4/25/20,"569,956","3,568,892",15.97
Massachusetts,5/9/20,"44,915",5/2/20,"575,569","3,568,892",16.13
Michigan,1/5/19,"15,380",12/29/18,"70,485","4,256,044",1.66
Michigan,1/12/19,"16,109",1/5/19,"87,582","4,268,378",2.05
Michigan,1/19/19,"9,655",1/12/19,"82,324","4,268,378",1.93
Michigan,1/26/19,"8,855",1/19/19,"89,907","4,268,378",2.11
Michigan,2/2/19,"9,017",1/26/19,"77,171","4,268,378",1.81
Michigan,2/9/19,"10,373",2/2/19,"88,223","4,268,378",2.07
Michigan,2/16/19,"6,400",2/9/19,"81,774","4,268,378",1.92
Michigan,2/23/19,"6,241",2/16/19,"87,042","4,268,378",2.04
Michigan,3/2/19,"5,485",2/23/19,"78,068","4,268,378",1.83
Michigan,3/9/19,"5,927",3/2/19,"82,469","4,268,378",1.93
Michigan,3/16/19,"5,156",3/9/19,"76,084","4,268,378",1.78
Michigan,3/23/19,"4,887",3/16/19,"78,958","4,268,378",1.85
Michigan,3/30/19,"4,737",3/23/19,"70,441","4,268,378",1.65
Michigan,4/6/19,"6,682",3/30/19,"71,366","4,268,378",1.67
Michigan,4/13/19,"5,579",4/6/19,"60,805","4,277,987",1.42
Michigan,4/20/19,"4,842",4/13/19,"62,658","4,277,987",1.46
Michigan,4/27/19,"4,691",4/20/19,"51,581","4,277,987",1.21
Michigan,5/4/19,"4,637",4/27/19,"49,314","4,277,987",1.15
Michigan,5/11/19,"5,016",5/4/19,"42,462","4,277,987",0.99
Michigan,5/18/19,"5,866",5/11/19,"42,602","4,277,987",1
Michigan,5/25/19,"8,403",5/18/19,"40,695","4,277,987",0.95
Michigan,6/1/19,"4,112",5/25/19,"43,562","4,277,987",1.02
Michigan,6/8/19,"5,010",6/1/19,"43,510","4,277,987",1.02
Michigan,6/15/19,"4,719",6/8/19,"39,142","4,277,987",0.91
Michigan,6/22/19,"5,219",6/15/19,"38,080","4,277,987",0.89
Michigan,6/29/19,"6,890",6/22/19,"38,722","4,277,987",0.91
Michigan,7/6/19,"13,619",6/29/19,"40,215","4,277,987",0.94
Michigan,7/13/19,"8,058",7/6/19,"42,764","4,290,558",1
Michigan,7/20/19,"9,548",7/13/19,"56,430","4,290,558",1.32
Michigan,7/27/19,"5,119",7/20/19,"47,122","4,290,558",1.1
Michigan,8/3/19,"4,434",7/27/19,"47,750","4,290,558",1.11
Michigan,8/10/19,"4,272",8/3/19,"43,046","4,290,558",1
Michigan,8/17/19,"4,056",8/10/19,"43,437","4,290,558",1.01
Michigan,8/24/19,"3,791",8/17/19,"39,150","4,290,558",0.91
Michigan,8/31/19,"4,353",8/24/19,"37,750","4,290,558",0.88
Michigan,9/7/19,"3,988",8/31/19,"35,946","4,290,558",0.84
Michigan,9/14/19,"3,573",9/7/19,"35,623","4,290,558",0.83
Michigan,9/21/19,"7,831",9/14/19,"33,799","4,290,558",0.79
Michigan,9/28/19,"7,406",9/21/19,"32,597","4,290,558",0.76
Michigan,10/5/19,"6,803",9/28/19,"41,252","4,290,558",0.96
Michigan,10/12/19,"7,267",10/5/19,"40,454","4,298,761",0.94
Michigan,10/19/19,"6,180",10/12/19,"46,200","4,298,761",1.07
Michigan,10/26/19,"5,571",10/19/19,"44,957","4,298,761",1.05
Michigan,11/2/19,"6,072",10/26/19,"48,371","4,298,761",1.13
Michigan,11/9/19,"7,559",11/2/19,"41,868","4,298,761",0.97
Michigan,11/16/19,"8,872",11/9/19,"39,394","4,298,761",0.92
Michigan,11/23/19,"9,288",11/16/19,"42,811","4,298,761",1
Michigan,11/30/19,"8,005",11/23/19,"46,423","4,298,761",1.08
Michigan,12/7/19,"10,520",11/30/19,"52,801","4,298,761",1.23
Michigan,12/14/19,"10,201",12/7/19,"52,746","4,298,761",1.23
Michigan,12/21/19,"10,838",12/14/19,"60,861","4,298,761",1.42
Michigan,12/28/19,"18,896",12/21/19,"59,526","4,298,761",1.38
Michigan,1/4/20,"13,207",12/28/19,"72,103","4,298,761",1.68
Michigan,1/11/20,"14,245",1/4/20,"89,760","4,302,198",2.09
Michigan,1/18/20,"10,304",1/11/20,"84,136","4,302,198",1.96
Michigan,1/25/20,"7,678",1/18/20,"91,306","4,302,198",2.12
Michigan,2/1/20,"6,869",1/25/20,"82,775","4,302,198",1.92
Michigan,2/8/20,"6,627",2/1/20,"79,833","4,302,198",1.86
Michigan,2/15/20,"5,587",2/8/20,"79,149","4,302,198",1.84
Michigan,2/22/20,"5,942",2/15/20,"78,029","4,302,198",1.81
Michigan,2/29/20,"5,419",2/22/20,"78,570","4,302,198",1.83
Michigan,3/7/20,"5,150",2/29/20,"77,661","4,302,198",1.81
Michigan,3/14/20,"5,338",3/7/20,"75,757","4,302,198",1.76
Michigan,3/21/20,"128,006",3/14/20,"75,075","4,302,198",1.75
Michigan,3/28/20,"304,335",3/21/20,"88,183","4,302,198",2.05
Michigan,4/4/20,"388,554",3/28/20,"366,426","4,302,198",8.52
Michigan,4/11/20,"222,207",4/4/20,"749,011","4,305,711",17.4
Michigan,4/18/20,"136,707",4/11/20,"937,520","4,305,711",21.77
Michigan,4/25/20,"82,004",4/18/20,"934,599","4,305,711",21.71
Michigan,5/2/20,"67,399",4/25/20,"996,374","4,305,711",23.14
Michigan,5/9/20,"55,166",5/2/20,"973,278","4,305,711",22.6
Minnesota,1/5/19,"7,996",12/29/18,"66,043","2,828,116",2.34
Minnesota,1/12/19,"5,791",1/5/19,"63,676","2,832,916",2.25
Minnesota,1/19/19,"4,178",1/12/19,"60,466","2,832,916",2.13
Minnesota,1/26/19,"4,215",1/19/19,"60,311","2,832,916",2.13
Minnesota,2/2/19,"4,831",1/26/19,"62,671","2,832,916",2.21
Minnesota,2/9/19,"5,091",2/2/19,"68,217","2,832,916",2.41
Minnesota,2/16/19,"3,080",2/9/19,"61,861","2,832,916",2.18
Minnesota,2/23/19,"3,014",2/16/19,"60,963","2,832,916",2.15
Minnesota,3/2/19,"3,293",2/23/19,"60,265","2,832,916",2.13
Minnesota,3/9/19,"3,424",3/2/19,"61,508","2,832,916",2.17
Minnesota,3/16/19,"3,229",3/9/19,"58,534","2,832,916",2.07
Minnesota,3/23/19,"3,313",3/16/19,"57,679","2,832,916",2.04
Minnesota,3/30/19,"3,068",3/23/19,"55,487","2,832,916",1.96
Minnesota,4/6/19,"3,136",3/30/19,"54,561","2,832,916",1.93
Minnesota,4/13/19,"2,804",4/6/19,"49,011","2,841,346",1.72
Minnesota,4/20/19,"3,123",4/13/19,"46,356","2,841,346",1.63
Minnesota,4/27/19,"2,667",4/20/19,"42,077","2,841,346",1.48
Minnesota,5/4/19,"2,524",4/27/19,"36,460","2,841,346",1.28
Minnesota,5/11/19,"2,708",5/4/19,"33,765","2,841,346",1.19
Minnesota,5/18/19,"2,713",5/11/19,"29,351","2,841,346",1.03
Minnesota,5/25/19,"2,692",5/18/19,"27,764","2,841,346",0.98
Minnesota,6/1/19,"2,936",5/25/19,"27,075","2,841,346",0.95
Minnesota,6/8/19,"3,350",6/1/19,"27,623","2,841,346",0.97
Minnesota,6/15/19,"2,785",6/8/19,"26,565","2,841,346",0.93
Minnesota,6/22/19,"2,593",6/15/19,"26,186","2,841,346",0.92
Minnesota,6/29/19,"2,999",6/22/19,"26,120","2,841,346",0.92
Minnesota,7/6/19,"3,189",6/29/19,"26,460","2,841,346",0.93
Minnesota,7/13/19,"4,095",7/6/19,"30,143","2,849,124",1.06
Minnesota,7/20/19,"2,336",7/13/19,"26,745","2,849,124",0.94
Minnesota,7/27/19,"2,099",7/20/19,"26,171","2,849,124",0.92
Minnesota,8/3/19,"2,071",7/27/19,"25,834","2,849,124",0.91
Minnesota,8/10/19,"2,297",8/3/19,"26,040","2,849,124",0.91
Minnesota,8/17/19,"2,175",8/10/19,"25,429","2,849,124",0.89
Minnesota,8/24/19,"2,139",8/17/19,"24,134","2,849,124",0.85
Minnesota,8/31/19,"2,216",8/24/19,"23,412","2,849,124",0.82
Minnesota,9/7/19,"2,413",8/31/19,"23,158","2,849,124",0.81
Minnesota,9/14/19,"2,664",9/7/19,"22,704","2,849,124",0.8
Minnesota,9/21/19,"2,650",9/14/19,"22,327","2,849,124",0.78
Minnesota,9/28/19,"2,440",9/21/19,"21,834","2,849,124",0.77
Minnesota,10/5/19,"2,795",9/28/19,"22,020","2,849,124",0.77
Minnesota,10/12/19,"2,953",10/5/19,"22,904","2,853,412",0.8
Minnesota,10/19/19,"2,836",10/12/19,"22,621","2,853,412",0.79
Minnesota,10/26/19,"3,309",10/19/19,"23,431","2,853,412",0.82
Minnesota,11/2/19,"3,915",10/26/19,"24,507","2,853,412",0.86
Minnesota,11/9/19,"6,032",11/2/19,"27,415","2,853,412",0.96
Minnesota,11/16/19,"7,476",11/9/19,"31,618","2,853,412",1.11
Minnesota,11/23/19,"7,297",11/16/19,"38,348","2,853,412",1.34
Minnesota,11/30/19,"5,563",11/23/19,"39,441","2,853,412",1.38
Minnesota,12/7/19,"9,159",11/30/19,"50,034","2,853,412",1.75
Minnesota,12/14/19,"6,797",12/7/19,"49,460","2,853,412",1.73
Minnesota,12/21/19,"6,816",12/14/19,"53,647","2,853,412",1.88
Minnesota,12/28/19,"6,163",12/21/19,"54,605","2,853,412",1.91
